date,city,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,t2m,d2m,sp,blh,u10,v10
2017-03-13,Delhi,74.58,182.79,17.82,27.78,11.86,21.02,0.24,19.33,34.2,174.0,Moderate,289.93263458333337,281.3310626041667,98908.3606875,483.6985212604166,1.2488750353645834,-1.81415150659375
2017-03-14,Delhi,102.46,284.27,36.09,34.28,21.26,22.58,0.4,22.37,34.99,270.0,Poor,291.5969711458333,282.60013083333337,99068.46223958331,404.83223853125,0.6807704163333334,-1.4764173551041668
2017-03-15,Delhi,112.71,319.97,59.15,42.06,30.58,37.36,0.45,23.96,32.01,397.0,Very Poor,293.1256278125,283.9493195833333,98844.43176041669,418.7038463125,1.42901941390625,-1.4939136629114582
2017-03-16,Delhi,125.8,348.95,73.95,42.18,35.0,43.07,0.52,23.59,31.9,371.0,Very Poor,294.22596104166666,285.7976436458333,98595.18266666667,333.8741673020833,0.7943518782708333,-1.3169155158333334
2017-03-17,Delhi,114.07,288.64,36.4,38.7,20.84,29.62,0.65,21.42,32.6,328.0,Very Poor,294.0116128125,285.3807972916667,98508.93273958332,625.2831971874999,1.917027525520833,-2.2272776166666666
2017-03-18,Delhi,96.39,267.96,43.27,46.65,25.98,33.5,0.6,22.29,33.42,254.0,Poor,294.63093322916666,285.6380788541667,98493.21073958334,406.8178063802084,0.3406883145833333,-0.6279878798958333
2017-03-19,Delhi,120.43,350.42,80.86,51.65,41.4,43.17,0.81,22.89,31.83,342.0,Very Poor,295.20290947916664,288.1358660416667,98655.16932291668,533.4911602083333,1.4563496295416665,-0.3677972845520833
2017-03-20,Delhi,121.21,332.73,41.69,49.53,26.14,34.32,0.77,22.25,30.92,367.0,Very Poor,295.5047509375,286.2088476041667,98711.4039375,555.63346846875,2.463669068229166,-1.7342882206875
2017-03-21,Delhi,128.51,365.67,46.31,51.94,29.59,33.99,0.83,24.38,28.61,400.0,Very Poor,297.9840498958333,288.0002203125,98672.21267708331,539.9222217916666,2.3801433467708333,-1.1564526125625
2017-03-22,Delhi,120.88,405.64,86.41,69.31,31.85,49.03,0.58,28.88,20.88,390.0,Very Poor,299.1415161458333,288.0867586458333,98495.07871875,428.51475409375,2.5430518553125,-1.274131153475
2017-03-23,Delhi,151.17,342.53,135.8,70.55,29.17,73.23,0.55,27.21,31.7,417.0,Severe,300.3598844791667,290.4608539583333,98426.10145833332,373.22226755208334,0.4097654848958333,-0.7450522808125001
2017-03-24,Delhi,149.42,282.88,45.21,79.52,32.77,76.02,0.68,22.09,19.74,359.0,Very Poor,299.9502821875,288.6493258333333,98492.765875,499.61884730208334,1.4587069409375,-2.4521521291666666
2017-03-25,Delhi,168.23,254.71,49.68,83.82,45.26,59.37,0.31,15.18,22.26,309.0,Very Poor,299.1337370833333,286.13341479166667,98527.52915625,536.6949364479167,2.29694645,-2.1165446659375
2017-03-26,Delhi,118.34,247.77,43.09,78.84,42.21,53.05,0.31,14.85,23.14,292.0,Poor,300.43351989583334,286.19456395833333,98558.84670833334,563.7810876041666,3.3335423333333334,-1.8321869190625
2017-03-27,Delhi,156.38,218.98,38.44,79.24,40.77,52.56,0.33,17.55,23.49,278.0,Poor,302.0240396875,289.2094723958333,98479.0246875,568.9385299375,2.8896526333333337,-2.247145321875
2017-03-28,Delhi,152.66,289.95,61.08,85.54,53.58,61.73,0.42,18.24,18.81,320.0,Very Poor,302.58276229166665,289.54315125,98373.19305208333,533.90644371875,1.8933669580208332,-1.9379447365625
2017-03-29,Delhi,113.62,311.56,77.91,75.87,59.57,58.95,0.45,17.26,15.36,350.0,Very Poor,303.3523104166666,289.576018125,98264.27675,554.53915403125,2.434519558854167,-2.0389533531875
2017-03-30,Delhi,69.44,204.22,61.61,76.28,46.32,57.35,0.37,23.72,14.88,234.0,Poor,303.49044833333335,288.8707675,98258.27807291668,699.055752875,2.892380056979167,-1.6811454311145833
2017-03-31,Delhi,91.19,285.69,76.66,84.22,56.29,67.36,0.41,20.48,22.61,233.0,Poor,303.7035890625,290.49821760416665,98301.30895833332,510.45958096875,2.043622999375,-0.72297723669375
2017-04-01,Delhi,105.71,291.02,84.88,81.75,63.72,68.33,0.52,20.05,22.94,341.0,Very Poor,303.9970048958333,288.8344364583333,98076.9059375,758.4188910937501,2.3045969645833333,-1.6313050935416669
2017-04-02,Delhi,83.36,210.86,49.44,77.96,46.98,59.67,0.42,19.33,34.73,259.0,Poor,302.7296216666667,287.30482697916665,97982.30323958331,641.4049055833333,2.321964904375,-1.666959286354167
2017-04-03,Delhi,70.62,192.27,55.93,83.8,49.07,58.96,0.37,24.03,32.92,204.0,Poor,303.2102560416667,288.21382302083333,98036.55802083334,588.3730055208333,0.8666902706458334,-1.416131164760417
2017-04-04,Delhi,84.4,234.82,57.09,73.67,43.73,63.38,0.39,24.14,31.95,220.0,Poor,302.51062083333335,287.6856698958333,98135.23690625,571.9641012708333,-0.4450675246875,-1.810055907395833
2017-04-05,Delhi,47.67,207.72,34.82,64.65,34.67,66.8,0.32,19.75,29.86,255.0,Poor,301.0705711458333,289.72324791666665,97956.36836458334,786.5910393333334,-4.988474005041667,1.5372139943125
2017-04-06,Delhi,62.44,252.48,39.61,67.13,39.78,59.04,0.3,17.21,30.66,211.0,Poor,302.6455655208333,287.48363343750003,97889.98723958334,1029.2331080104166,0.2030356433333333,1.5291292214270833
2017-04-07,Delhi,150.76,543.0,61.75,74.99,47.72,51.4,0.35,27.69,35.44,428.0,Severe,300.2367683333333,283.8730860416667,98285.79965625,1050.1108158854163,0.0049183815520833,-0.9159329082604168
2017-04-08,Delhi,151.25,410.15,104.57,77.6,56.4,55.26,0.48,33.4,36.52,497.0,Severe,299.3223870833333,277.8153560416667,98565.7776875,786.4744902916667,2.1206367385416667,-1.7331015653125
2017-04-09,Delhi,68.88,190.42,36.79,68.1,34.4,38.77,0.27,22.78,52.48,289.0,Poor,299.2425322916667,276.9495046875,98563.58836458332,852.4839257291666,3.1567302343750003,-2.783400014583333
2017-04-10,Delhi,129.15,237.88,33.56,72.06,34.8,37.48,0.29,21.85,54.89,285.0,Poor,300.08450375,277.7872744791667,98368.54217708332,942.9884482291668,4.13969815625,-2.778272921875
2017-04-11,Delhi,146.59,253.07,40.88,71.58,39.52,40.69,0.33,24.49,45.45,368.0,Very Poor,302.36911302083337,279.997946875,98174.90357291668,921.0915332083332,3.842267513541667,-2.743957171875
2017-04-12,Delhi,107.69,309.37,45.69,61.17,50.77,43.01,0.64,32.76,33.49,304.0,Very Poor,302.85956635416665,283.2949476041667,98140.13727083332,872.3032810208333,2.305294576833333,-2.279950353333333
2017-04-13,Delhi,163.97,375.82,146.3,87.79,59.71,54.53,1.06,43.82,27.66,377.0,Very Poor,303.3837608333333,285.2263629166667,98182.46195833333,687.9477231145834,-0.3377244821458333,0.2337229382083333
2017-04-14,Delhi,184.69,371.87,140.56,110.15,65.91,67.47,1.1,50.31,43.31,418.0,Severe,304.1768884375,287.4632748958333,98047.52830208332,634.53014490625,-0.6244418408854167,1.1227692494260415
2017-04-15,Delhi,176.54,343.62,156.79,102.4,58.09,63.27,1.0,42.8,28.5,355.0,Very Poor,304.52222552083333,285.630668125,97789.7088125,859.00629803125,1.4564404391666663,-1.428495790645833
2017-04-16,Delhi,175.23,409.95,114.73,102.55,57.91,38.41,1.12,62.6,40.1,416.0,Severe,304.59032739583336,288.44228875,97926.40378125,533.5257936875,-1.06555256546875,-0.0994773755729166
2017-04-17,Delhi,145.22,389.03,62.73,102.55,48.4,42.18,0.75,42.39,35.43,403.0,Severe,305.47005197916667,291.47069875,98002.32219791668,722.2825495729167,-0.947208287375,0.9620852019791668
2017-04-18,Delhi,152.84,400.78,56.91,88.05,32.95,41.14,0.4,44.15,28.65,415.0,Severe,306.29029645833333,288.83732354166665,97848.99660416668,698.9140930625,0.7524363982291667,-0.2426804853541666
2017-04-19,Delhi,136.35,356.47,90.13,80.08,43.78,50.75,0.67,41.33,32.02,412.0,Severe,307.0370476041667,286.4588304166667,97654.15713541668,751.0720357395834,1.5544461776666667,-0.6691894241145833
2017-04-20,Delhi,152.99,324.19,145.19,93.15,64.74,64.48,0.9,37.38,49.2,394.0,Very Poor,307.62460760416667,290.60707947916666,97500.28557291666,745.7481494375,-0.6394025845625,0.2449031311666666
2017-04-21,Delhi,130.13,409.7,43.34,103.25,32.82,54.57,0.54,30.82,56.86,357.0,Very Poor,307.51115979166667,293.97640739583335,97583.10997916666,581.8918308229166,-1.4159454249479166,0.7914303593604166
2017-04-22,Delhi,110.54,263.66,38.45,93.8,20.08,39.46,0.0,30.11,56.36,291.0,Poor,305.2173990625,292.78799729166667,97784.66928125,593.0281537083333,0.4404540946979167,-1.403010154458333
2017-04-23,Delhi,103.42,260.82,69.5,75.05,37.43,40.33,0.28,29.4,55.86,244.0,Poor,305.6609034375,289.06272333333334,97820.53096875,955.8908639270834,1.6024265340208332,-1.617911354375
2017-04-24,Delhi,99.09,266.24,59.96,61.32,37.61,34.43,1.09,31.95,42.6,287.0,Poor,304.7087978125,287.10266625,97988.93735416666,954.0927139375,2.4194677190625,-1.7978825310416668
2017-04-25,Delhi,96.07,287.92,46.18,69.59,44.02,31.0,0.63,39.9,50.43,254.0,Poor,304.39937072916666,285.2405595833333,97988.33575,1208.30968125,3.004931523958333,-1.517406024375
2017-04-26,Delhi,72.31,189.5,69.69,72.94,57.76,34.01,0.63,29.27,38.6,242.0,Poor,304.27119229166664,285.68706291666666,98072.08011458332,1230.9564789270833,2.4452597697916665,-0.0510182424166666
2017-04-27,Delhi,93.14,271.06,73.82,73.49,59.27,37.41,0.72,46.69,41.04,223.0,Poor,304.08746510416665,286.1593490625,98187.68314583332,1006.02892709375,2.093973188958333,-1.0212966312239582
2017-04-28,Delhi,109.36,271.94,61.19,68.76,52.75,33.57,0.86,39.58,33.66,243.0,Poor,304.771825,287.92862375,98050.5665625,928.0493738645832,1.2378060985625,-0.1640656413854166
2017-04-29,Delhi,126.74,303.75,82.18,85.21,66.92,42.48,1.1,54.52,40.95,237.0,Poor,304.2422289583333,288.6292559375,98094.67558333334,575.9651001562501,0.2163104221770833,0.4518814557395833
2017-04-30,Delhi,80.81,234.05,33.5,65.55,32.27,34.42,0.71,46.62,57.8,275.0,Poor,303.59496156250003,288.9612470833333,98121.31003125,913.2803959166666,-2.5378463552604167,-0.4546547940625
2017-05-01,Delhi,85.8,211.83,64.66,70.38,41.01,40.22,1.05,56.64,42.85,183.0,Moderate,303.7296432291667,286.77132875,98331.03907291668,903.2911436875,-0.2490664461291666,-0.5058962062604166
2017-05-02,Delhi,198.2,313.23,133.01,108.48,65.63,44.95,1.41,50.78,58.08,370.0,Very Poor,304.95951489583337,286.7667653125,98291.82722916668,842.1749367812499,-0.350422505578125,0.09363386134375
2017-05-03,Delhi,145.74,367.73,62.01,97.21,58.52,44.27,1.06,54.83,43.78,419.0,Severe,304.939016875,287.1839940625,98184.60978125,980.5251953645834,1.7141003376458332,1.1444703885416667
2017-05-04,Delhi,109.91,302.02,44.86,67.76,43.5,34.41,0.83,34.97,45.95,317.0,Very Poor,304.9359780208333,287.4732114583333,98258.93059375,966.0237676979168,1.817393362596875,-1.161785526364583
2017-05-05,Delhi,207.4,429.32,68.51,75.66,56.71,32.24,0.99,46.67,50.69,455.0,Severe,305.67736187500003,286.79652375,98124.98763541666,941.5614396614584,1.57487529115625,-1.5379065665624998
2017-05-06,Delhi,204.56,363.53,126.22,92.19,74.14,37.01,1.5,51.7,43.3,435.0,Severe,307.10819083333337,289.0587167708333,98116.75244791666,780.6899541302083,0.48268992828125,-0.42550621046875
2017-05-07,Delhi,220.77,376.33,150.24,92.34,91.72,41.82,2.08,45.39,42.33,468.0,Severe,308.39410822916665,288.7143892708333,98008.05564583332,902.9023407291668,1.28265321728125,-1.0847147446416667
2017-05-08,Delhi,183.82,392.34,78.17,94.19,68.74,50.62,1.34,52.99,39.49,442.0,Severe,307.6806394791667,290.73597635416667,97919.31583333334,717.8058788020834,-0.3759251028541666,0.3040332181770833
2017-05-09,Delhi,109.76,334.65,24.91,65.21,35.7,36.69,0.64,36.94,43.99,400.0,Very Poor,307.3934164583333,291.7643345833333,97814.10067708332,791.2304334375,-2.2717802386875,0.64910794328125
2017-05-10,Delhi,74.42,242.54,11.75,46.48,21.01,34.59,0.6,35.61,61.69,223.0,Poor,305.430555,293.8991510416667,98038.461375,612.8577839583334,-3.0769990491666666,1.35757838428125
2017-05-11,Delhi,94.28,263.87,25.99,62.22,35.29,30.7,0.85,44.94,68.53,220.0,Poor,306.9818778125,293.6096609375,98122.99477083332,777.9319007291666,-0.91548847596875,-0.1290855645625
2017-05-12,Delhi,216.96,500.59,47.65,70.84,46.27,35.38,0.89,65.5,66.7,474.0,Severe,306.6280629166667,293.66894458333337,98099.71145833336,792.9716320104167,-0.5076254752930208,-0.1903674451979166
2017-05-13,Delhi,198.09,356.85,72.18,87.53,69.94,42.62,1.17,53.24,63.83,479.0,Severe,308.1021767708333,290.29905270833336,97864.287125,1074.0185200520834,1.7335163061458332,-1.6763472337291667
2017-05-14,Delhi,121.76,334.51,61.83,70.37,58.22,32.57,0.89,44.98,41.08,373.0,Very Poor,308.92987458333334,288.8004864583333,97628.35121875,1182.9313314583335,1.3284600930208332,-0.8632321356979168
2017-05-15,Delhi,135.54,381.35,89.05,75.55,69.21,37.08,0.7,46.16,34.75,354.0,Very Poor,309.20461770833333,288.5827725,97447.07842708332,1193.4664594375,2.0150574742708334,-0.4906590548125
2017-05-16,Delhi,123.21,375.15,34.5,54.83,30.75,20.17,0.57,41.96,52.5,349.0,Very Poor,307.4644191666667,290.82069229166666,97522.65284375,1018.6443242708332,1.5587973058645834,-2.3217632320416666
2017-05-17,Delhi,78.18,287.99,24.59,47.84,30.59,12.09,0.4,39.01,48.38,264.0,Poor,304.6616753125,291.4754239583333,97754.64405208331,678.1361086979167,-0.0797618816666666,-0.6445035982083334
2017-05-18,Delhi,126.04,279.92,9.76,50.3,20.34,13.57,0.41,55.11,52.39,188.0,Moderate,306.4776533333333,291.7009415625,97767.59977083332,1113.4129790416666,-0.3682154789583333,-0.1313097338458333
2017-05-19,Delhi,139.1,329.12,37.79,58.93,38.72,27.59,0.71,41.31,45.33,294.0,Poor,306.7747898958333,291.14383031250003,97784.684375,829.1668955625,0.1404016127010416,0.2647615601197917
2017-05-20,Delhi,233.82,352.76,58.84,59.74,41.26,25.31,0.9,36.26,46.67,334.0,Very Poor,307.01521541666665,291.35251145833337,97655.18348958332,909.67923790625,0.6633131443645833,-0.2009178755833333
2017-05-21,Delhi,178.44,505.07,65.22,52.38,37.23,13.02,0.88,40.4,49.89,505.0,Severe,304.996068125,291.57820989583337,97728.78641666664,818.2920401979167,0.0385805059135416,-1.3276950729791668
2017-05-22,Delhi,110.1,386.67,72.51,63.7,49.96,39.38,0.99,35.36,40.92,349.0,Very Poor,303.4965694791667,292.5811998958333,97975.64875,531.4312716354167,0.9913257305625,-0.97576524671875
2017-05-23,Delhi,118.43,326.02,135.99,84.21,38.66,56.89,0.89,37.55,39.59,421.0,Severe,305.909666875,291.5904904166667,97879.63563541666,1018.5463131458332,0.2347462117708333,-0.4735394446875
2017-05-24,Delhi,107.37,252.35,32.51,80.72,21.67,42.37,0.47,42.21,39.1,238.0,Poor,307.2910742708333,292.35526708333333,97684.23138541666,939.7705204583334,-0.6738011498291666,0.490946626828125
2017-05-25,Delhi,113.9,222.88,20.0,65.71,23.38,33.07,0.56,41.43,30.8,204.0,Poor,308.65643510416663,292.28932510416666,97580.63089583332,1061.96238428125,-0.11826962543125,0.2200643910416666
2017-05-26,Delhi,103.75,301.57,19.37,79.07,31.23,49.97,0.65,41.4,53.9,289.0,Poor,308.9348275,292.3173632291667,97383.06091666664,963.5508327604166,-1.6945901552708331,0.3375413055833333
2017-05-27,Delhi,69.88,317.07,8.83,50.12,15.96,39.95,0.53,38.55,53.22,236.0,Poor,307.3978677083333,295.1661179166667,97427.79013541668,922.8049695833332,-4.465562871875,2.0121229971875
2017-05-28,Delhi,40.33,150.34,7.16,45.6,15.27,37.97,0.49,31.5,57.01,148.0,Moderate,305.59087572916667,294.62482947916664,97475.57034375,823.9612791666667,-3.7708810604166665,2.166927838177083
2017-05-29,Delhi,48.95,150.23,18.15,55.2,23.76,41.24,0.54,26.99,49.0,94.0,Satisfactory,302.1348069791667,294.25080052083337,97533.55995833332,704.2587377604167,-2.714904205208333,1.059941777921875
2017-05-30,Delhi,63.27,174.62,17.45,64.11,26.54,47.68,0.5,26.15,54.23,130.0,Moderate,305.1762448958333,293.81423302083334,97319.51407291666,894.3152968437499,-1.8311688965,0.6319061582979166
2017-05-31,Delhi,56.38,137.62,26.49,69.98,30.75,53.68,0.83,21.94,50.95,123.0,Moderate,302.9405228125,294.99381375,97593.24915625,617.5982969479167,-2.1472520701041664,1.2335852914916667
2017-06-01,Delhi,95.23,257.16,53.45,97.33,52.3,57.81,1.08,23.0,65.67,192.0,Moderate,304.52988229166664,293.67778135416665,97656.87576041667,801.2240235833333,1.805552284625,-0.543930730875
2017-06-02,Delhi,123.44,354.35,82.72,131.55,58.97,60.86,1.08,24.75,45.77,324.0,Very Poor,307.30394197916667,292.903391875,97597.13795833336,925.0664488229166,2.430199130208333,-0.319443709684375
2017-06-03,Delhi,122.2,362.94,96.1,119.37,71.01,62.41,1.1,23.23,42.56,357.0,Very Poor,310.0495825,290.8773523958333,97344.52997916668,1022.2354682395834,2.776280042708333,-1.31212751715625
2017-06-04,Delhi,121.1,436.35,89.35,92.68,61.23,55.02,0.72,22.69,29.97,393.0,Very Poor,311.8196052083333,290.0739396875,97301.72561458334,1201.77338053125,4.1541765489583335,-0.4173700131875
2017-06-05,Delhi,71.89,320.91,58.98,64.07,47.44,41.28,0.56,18.63,20.67,302.0,Very Poor,312.031313125,292.9309180208333,97368.85491666668,1244.0796003645833,4.709393016666667,-0.434563197753125
2017-06-06,Delhi,80.37,348.79,47.89,57.63,42.42,43.51,0.56,16.51,26.41,239.0,Poor,309.3074935416667,294.6646554166667,97625.33882291667,1292.6352807291669,-0.1431905100416666,0.26030761994375
2017-06-07,Delhi,40.87,233.62,23.35,70.77,22.9,48.84,0.29,23.51,39.61,210.0,Poor,303.21152447916666,295.77542229166664,97942.75053125,627.56749475,-2.3377767278125,0.280373368625
2017-06-08,Delhi,41.83,264.59000000000003,20.44,79.9,9.88,40.3,0.0,23.251829268292685,39.29292682926829,77.0,Satisfactory,303.43373760416665,295.88209010416665,97793.91186458334,513.1960110729167,-0.4125965928541666,-0.87310952496875
2017-06-09,Delhi,66.73,295.56,14.64,76.52,9.53,41.19,0.0,22.993658536585368,38.975853658536586,89.0,Satisfactory,305.0120257291667,294.7724797916667,97647.48473958332,671.0777122708333,-0.4808495548541666,0.1143932767249999
2017-06-10,Delhi,64.63,252.45666666666668,22.12,80.04,7.62,41.51,0.0,22.73548780487805,38.658780487804876,143.0,Moderate,306.31704833333333,293.83065062500003,97547.66185416668,686.8302307604167,-0.0651657952916666,-0.9205040582604168
2017-06-11,Delhi,43.02,209.35333333333335,19.89,77.07,10.77,38.68,0.0,22.477317073170735,38.34170731707317,80.0,Satisfactory,304.71417385416663,293.5047748958333,97526.19944791666,706.2002075,0.94529258675,-1.4003967275520832
2017-06-12,Delhi,57.4,166.25,35.93,106.23,16.06,50.52,0.0,22.219146341463414,38.02463414634146,92.0,Satisfactory,307.1807204166667,292.18759375,97325.67046875,917.1211896458334,1.9326624675,-1.5761904154270834
2017-06-13,Delhi,48.6,244.14,73.59,96.64,18.94,58.1,0.0,21.960975609756098,37.70756097560975,112.0,Moderate,307.7897521875,293.4444691666667,97330.17657291668,947.3003145833331,2.293911517666667,-1.0653645691354166
2017-06-14,Delhi,62.0,310.73,37.26,86.9,8.6,52.51,0.0,21.70280487804878,37.39048780487805,117.0,Moderate,307.5654914583333,292.3897638541667,97565.45029166668,915.0144175104166,2.5223773354166665,-0.0192172305572916
2017-06-15,Delhi,80.14,205.5,41.28,139.09,5.03,54.71,0.0,,,101.0,Moderate,306.0892711458333,294.60130979166667,97542.66710416666,971.4881218541668,0.8101751287812499,-0.6107539691875
2017-06-16,Delhi,51.6,124.35,43.17,80.43,12.37,51.3,0.0,,,106.0,Moderate,303.1884823958333,294.912858125,97632.21723958332,522.8213530729166,-0.9371487779479168,0.4361624002604167
2017-06-17,Delhi,41.96,87.16,38.8,70.93,10.95,48.94,0.0,,,88.0,Satisfactory,302.73771739583333,296.60423375,97556.6574375,595.3310008020834,0.282200546878125,0.2535778589895833
2017-06-18,Delhi,65.19,218.93,48.7,56.65,11.02,48.14,0.0,,,94.0,Satisfactory,305.04738614583334,297.6326764583333,97372.85339583334,573.8028968958333,1.26127162096875,0.6988443555937499
2017-06-19,Delhi,60.9,228.2,49.53,36.63,9.3,46.71,0.0,,,150.0,Moderate,304.32257718750003,297.21219447916667,97270.08498958334,658.6617500416667,1.8009100636458333,0.1030832025625
2017-06-20,Delhi,35.1,88.82,57.03,99.75,18.49,59.54,0.0,,,97.0,Satisfactory,301.8048978125,297.1416095833333,97394.79134375,393.9380863854167,-0.2270535301354166,0.1692690420625
2017-06-21,Delhi,58.27,87.74,61.79,63.2,13.55,50.91,0.0,,,109.0,Moderate,302.6055836458333,297.0836064583333,97437.04066666664,548.1946338125,0.8003166688229166,-0.3297659973333333
2017-06-22,Delhi,61.93,124.6,110.0,36.35,11.06,69.13,0.0,,,124.0,Moderate,302.84721927083336,297.13219177083334,97557.00811458332,501.7619366979166,1.86789130411875,-0.4304679346041666
2017-06-24,Delhi,63.62,245.23,55.51,83.84,14.32,58.3,0.0,,,111.0,Moderate,306.850344375,297.6065961458333,97271.20717708334,621.1500433020833,0.0571636032291666,0.439712439059375
2017-06-25,Delhi,76.1,325.29,17.77,71.42,8.2,45.21,0.0,,,148.0,Moderate,308.0126213541667,298.684040625,97294.46558333334,675.454322875,-2.0627807295833334,0.8810308302916666
2017-06-26,Delhi,51.52,359.19,20.96,53.97,7.09,38.93,0.0,,,108.0,Moderate,306.87011291666664,299.1167004166667,97421.95536458334,789.8720484479167,-2.810741738541666,0.4695731924979167
2017-06-27,Delhi,36.62,286.38,16.9,54.02,6.56,37.64,0.0,,,73.0,Satisfactory,306.2063509375,298.8954890625,97391.37344791666,780.5083068437499,-2.3752610761041666,0.7445550878541667
2017-06-28,Delhi,29.83,128.18,30.92,58.02,9.28,41.14,0.0,,,58.0,Satisfactory,301.527751875,298.59505510416665,97510.99390625,429.1787948958333,-2.368237829791666,-0.3449608242916666
2017-06-29,Delhi,22.98,103.8,21.6,35.01,5.52,33.87,0.0,,,58.0,Satisfactory,301.040776875,299.0337377083333,97433.1990625,491.4234415625001,-2.6233482333333336,1.5179284170833334
2017-06-30,Delhi,25.83,90.41,44.88,32.97,8.43,41.27,0.0,,,46.0,Good,301.9804084375,299.54427645833334,97211.37257291668,353.56559718750003,-1.2018924663541666,0.6713571913645833
2017-07-01,Delhi,43.35,224.62,62.09,17.4,9.35,44.12,0.0,,,84.0,Satisfactory,303.63238854166667,300.06151947916663,97112.23038541668,419.1765601041666,-1.5531492524791668,0.7880829056822917
2017-07-02,Delhi,20.52,223.56,28.19,11.37,4.19,32.97,0.0,,,54.0,Satisfactory,301.732965,299.3726284375,97260.97339583334,415.95115375,-2.442318071875,1.0966805820947916
2017-07-03,Delhi,46.71,246.98,28.86,20.06,5.17,32.02,0.0,,,49.0,Good,303.87228895833334,299.3904803125,97222.40742708334,417.0991063020833,0.2512097264416666,0.45054790563125
2017-07-04,Delhi,116.12,243.81338983050847,27.08,19.37,4.82,28.8,0.0,,,149.0,Moderate,305.67259333333334,299.6582384375,97097.56646875,645.2225618854167,3.0786488873229167,-0.06448924340625
2017-07-05,Delhi,50.81,240.64677966101695,27.08,14.86,5.05,25.81,0.0,,,212.0,Poor,305.0282303125,298.55423072916665,97262.15636458334,595.2603827708333,2.240365752625,0.2685324295
2017-07-06,Delhi,47.17,237.4801694915254,18.19,18.32,4.13,24.82,0.0,,,85.0,Satisfactory,303.73821416666664,298.44413208333333,97459.21128125,467.8106527083333,-0.6073258464895833,0.6220275035104167
2017-07-07,Delhi,41.42,234.31355932203388,30.0,18.21,5.09,30.98,0.0,,,77.0,Satisfactory,304.06637114583333,299.24716416666666,97594.71270833332,492.70443863541664,-0.3630660224166666,0.51642602523125
2017-07-08,Delhi,45.31,231.14694915254236,32.87,23.52,6.01,28.82,0.0,,,65.0,Satisfactory,306.1559275,298.88429822916663,97499.79240625,548.7839830416666,1.0993974691041666,-0.2129596818125
2017-07-09,Delhi,58.46,227.98033898305084,67.54,21.16,10.42,41.79,0.0,,,108.0,Moderate,306.91741958333336,297.5765158333333,97430.05165625,608.0653469791666,1.9914973035833332,-0.4095489458541666
2017-07-10,Delhi,41.92,224.81372881355932,25.63,18.81,4.9,27.22,0.0,,,78.0,Satisfactory,305.8793394791667,297.56985072916666,97474.65208333332,668.0955681666667,1.3987919245625002,0.123035299
2017-07-11,Delhi,33.04,,26.7,21.44,5.01,26.19,0.0,,,59.0,Satisfactory,303.4934454166667,298.95202229166665,97570.3916875,542.9802013958333,-1.0658377598541666,1.4186534721895834
2017-07-12,Delhi,22.35,,25.59,19.98,4.81,27.31,0.0,,,47.0,Good,300.8837154166667,298.8040697916667,97708.1045625,374.93036759375,-2.1783031669791666,0.8192796645000001
2017-07-13,Delhi,22.44,,25.51,21.59,4.86,28.03,0.0,,,39.0,Good,303.97209864583334,298.4082540625,97558.22336458332,726.4512657916666,-3.3579824270833334,0.3830514259624999
2017-07-14,Delhi,30.35,,17.2,38.36,5.65,29.06,0.0,,,40.0,Good,304.57651572916666,299.25046854166663,97529.64895833336,727.7531180208333,-3.181037013541667,0.3284744148020833
2017-07-15,Delhi,32.02,,16.13,77.47,9.24,37.26,0.0,,,56.0,Satisfactory,304.1832575,299.48725895833337,97524.91923958332,656.6662245833334,-3.1490211875000003,0.8595751239583334
2017-07-16,Delhi,38.77,,15.56,76.98,8.39,35.52,0.0,,,65.0,Satisfactory,304.412975625,300.4397394791667,97471.94959375,531.8047735,-2.1720466611458336,0.6192133929927083
2017-07-17,Delhi,33.56,,31.69,86.61,11.38,43.34,0.0,,,71.0,Satisfactory,303.18561395833336,299.70433083333336,97528.99134375,373.7197350416666,-2.595287480208333,0.3377920305083333
2017-07-18,Delhi,37.67,,25.69,126.91,14.1,49.2,0.0,,,97.0,Satisfactory,304.9407011458333,300.3129347916667,97513.936125,480.63449409375,-1.6681991470833333,0.5120579939895834
2017-07-19,Delhi,55.96,,58.31,137.15,19.34,58.22,0.0,,,118.0,Moderate,305.91835395833334,299.80720333333335,97334.50644791668,477.9528955104167,-0.8738173152187501,0.1739748292395833
2017-07-20,Delhi,28.88,,41.13,61.54,11.02,44.64,0.0,,,116.0,Moderate,303.1949846875,299.1444079166667,97323.6591875,494.7358786458333,-2.929273298958333,0.1119781742764583
2017-07-21,Delhi,23.12,,20.56,23.67,4.69,26.97,0.0,,,53.0,Satisfactory,304.0666195833333,299.20851822916666,97332.31275,734.3221473958333,-3.301369627083333,0.0859076565187499
2017-07-22,Delhi,18.54,,20.65,19.9,4.52,23.32,0.0,,,30.0,Good,302.51490770833334,299.0217376041667,97363.34052083331,734.465884375,-4.557493719791666,0.5051847573854167
2017-07-23,Delhi,22.65,,18.67,18.22,3.76,26.79,0.0,,,37.0,Good,302.477458125,299.0567510416667,97249.33742708332,723.5459842708333,-4.720258033333333,0.6613265463333333
2017-07-24,Delhi,17.52,,28.89,19.95,5.21,28.58,0.0,,,35.0,Good,302.212041875,299.1372759375,97197.09817708336,602.1954689583333,-3.53191570625,1.3506386268020834
